Date,Country,Country_Geopolitical_Shock_Exposure,Country_Geo_Shock_Z,Country_Geo_Risk_Percentile,Country_Geo_Risk_Level
12/25/2021,United Kingdom,51.98725015,-0.002547281,0.803638504,Extremely high
12/26/2021,United Kingdom,51.81567414,-0.003681077,0.802998044,Extremely high
12/27/2021,United Kingdom,93.45326928,0.271465516,0.881220682,Extremely high
12/28/2021,United Kingdom,69.77844367,0.115019218,0.847137837,Extremely high
12/29/2021,United Kingdom,44.89421822,-0.04941895,0.779214485,High
12/30/2021,United Kingdom,174.4461003,0.806676579,0.933911478,Extremely high
12/31/2021,United Kingdom,90.75230163,0.253617174,0.878001073,Extremely high
1/1/2022,United Kingdom,108.2808385,0.369448004,0.895795468,Extremely high
1/2/2022,United Kingdom,64.96850309,0.083234511,0.837773277,Extremely high
1/3/2022,United Kingdom,89.82665807,0.247500402,0.87694518,Extremely high
1/4/2022,United Kingdom,152.6708386,0.662782844,0.924044936,Extremely high
1/5/2022,United Kingdom,165.5750548,0.748055568,0.929982171,Extremely high
1/6/2022,United Kingdom,120.1531039,0.447901464,0.904848453,Extremely high
1/7/2022,United Kingdom,204.1482522,1.002952226,0.943431826,Extremely high
1/8/2022,United Kingdom,65.68506478,0.087969643,0.839244604,Extremely high
1/9/2022,United Kingdom,109.3220014,0.376328143,0.896678264,Extremely high
1/10/2022,United Kingdom,223.106112,1.128228206,0.948434336,Extremely high
1/11/2022,United Kingdom,324.1962612,1.796244937,0.967873154,Extremely high
1/12/2022,United Kingdom,134.2231107,0.540877881,0.914368801,Extremely high
1/13/2022,United Kingdom,292.8504437,1.589107736,0.963061051,Extremely high
1/14/2022,United Kingdom,229.2235264,1.168652869,0.95004414,Extremely high
1/15/2022,United Kingdom,121.940368,0.459711935,0.906094753,Extremely high
1/16/2022,United Kingdom,78.95477556,0.175657602,0.862526181,Extremely high
1/17/2022,United Kingdom,187.5175973,0.893054716,0.938498555,Extremely high
1/18/2022,United Kingdom,238.2335025,1.228191952,0.952398262,Extremely high
1/19/2022,United Kingdom,263.531168,1.395362185,0.957746966,Extremely high
1/20/2022,United Kingdom,234.0332963,1.200436448,0.951325059,Extremely high
1/21/2022,United Kingdom,318.7706639,1.760391891,0.967163456,Extremely high
1/22/2022,United Kingdom,250.2313875,1.307475522,0.955185127,Extremely high
1/23/2022,United Kingdom,183.378828,0.865705195,0.937131087,Extremely high
1/24/2022,United Kingdom,318.8558174,1.760954596,0.967180765,Extremely high
1/25/2022,United Kingdom,500.3886903,2.96054721,0.98312302,Extremely high
1/26/2022,United Kingdom,446.7684853,2.606217987,0.979539908,Extremely high
1/27/2022,United Kingdom,454.779477,2.659155652,0.980180367,Extremely high
1/28/2022,United Kingdom,312.7304059,1.720477088,0.966367208,Extremely high
1/29/2022,United Kingdom,373.1524116,2.119753487,0.973429575,Extremely high
1/30/2022,United Kingdom,109.0224812,0.374348875,0.896453238,Extremely high
1/31/2022,United Kingdom,245.3846353,1.275447559,0.954059995,Extremely high
2/1/2022,United Kingdom,553.549675,3.311841847,0.985684859,Extremely high
2/2/2022,United Kingdom,727.0443982,4.458317332,0.991985598,Extremely high
2/3/2022,United Kingdom,512.0203698,3.037410847,0.983953887,Extremely high
2/4/2022,United Kingdom,268.8798036,1.430706658,0.958699001,Extremely high
2/5/2022,United Kingdom,138.1508577,0.56683294,0.917138357,Extremely high
2/6/2022,United Kingdom,227.2729203,1.155763012,0.949472919,Extremely high
2/7/2022,United Kingdom,566.8090286,3.399461364,0.986411868,Extremely high
2/8/2022,United Kingdom,460.0310296,2.693858588,0.980578491,Extremely high
2/9/2022,United Kingdom,340.3425025,1.90294138,0.969725295,Extremely high
2/10/2022,United Kingdom,315.2431322,1.737081507,0.966696093,Extremely high
2/11/2022,United Kingdom,520.7056347,3.094804197,0.984282772,Extremely high
2/12/2022,United Kingdom,383.3528209,2.187159106,0.974520088,Extremely high
2/13/2022,United Kingdom,342.7406571,1.918788695,0.97000225,Extremely high
2/14/2022,United Kingdom,557.326809,3.336801635,0.985840647,Extremely high
2/15/2022,United Kingdom,665.297147,4.05028354,0.990496962,Extremely high
2/16/2022,United Kingdom,649.0505852,3.942924166,0.989943051,Extremely high
2/17/2022,United Kingdom,663.5324261,4.038622037,0.990393104,Extremely high
2/18/2022,United Kingdom,657.4290229,3.998289962,0.990202697,Extremely high
2/19/2022,United Kingdom,407.0898397,2.344016384,0.976562635,Extremely high
2/20/2022,United Kingdom,241.8742507,1.252250485,0.953281058,Extremely high
2/21/2022,United Kingdom,442.543334,2.578297643,0.979280262,Extremely high
2/22/2022,United Kingdom,811.6060374,5.017111539,0.993578093,Extremely high
2/23/2022,United Kingdom,1251.883835,7.926523953,0.997316993,Extremely high
2/24/2022,United Kingdom,1076.693197,6.768841645,0.996209171,Extremely high
2/25/2022,United Kingdom,1498.386691,9.555446587,0.998199789,Extremely high
2/26/2022,United Kingdom,1157.693562,7.304102493,0.99684963,Extremely high
2/27/2022,United Kingdom,586.9710057,3.532694306,0.987242734,Extremely high
2/28/2022,United Kingdom,1314.61108,8.34103367,0.997559329,Extremely high
3/1/2022,United Kingdom,2116.960421,13.64306149,0.999169133,Extremely high
3/2/2022,United Kingdom,2049.232315,13.19550544,0.999047965,Extremely high
3/3/2022,United Kingdom,1709.852684,10.95284111,0.998563293,Extremely high
3/4/2022,United Kingdom,1370.291352,8.708976082,0.997784355,Extremely high
3/5/2022,United Kingdom,1261.829166,7.992243982,0.997368922,Extremely high
3/6/2022,United Kingdom,773.5625384,4.765715196,0.99314535,Extremely high
3/7/2022,United Kingdom,1418.198072,9.02554986,0.997974762,Extremely high
3/8/2022,United Kingdom,1378.244817,8.761533603,0.997853594,Extremely high
3/9/2022,United Kingdom,1155.917811,7.292368102,0.996815011,Extremely high
3/10/2022,United Kingdom,1379.402354,8.769182757,0.997870904,Extremely high
3/11/2022,United Kingdom,1606.158272,10.26761508,0.998407505,Extremely high
3/12/2022,United Kingdom,1169.222789,7.380289111,0.996953489,Extremely high
3/13/2022,United Kingdom,708.5454757,4.336074068,0.991604784,Extremely high
3/14/2022,United Kingdom,1370.430701,8.709896918,0.997801665,Extremely high
3/15/2022,United Kingdom,1220.800574,7.72112176,0.997178515,Extremely high
3/16/2022,United Kingdom,1852.340349,11.89441796,0.998788319,Extremely high
3/17/2022,United Kingdom,1136.421429,7.163533498,0.996728462,Extremely high
3/18/2022,United Kingdom,1116.812433,7.033954726,0.996659223,Extremely high
3/19/2022,United Kingdom,688.4804633,4.203481881,0.990981634,Extremely high
3/20/2022,United Kingdom,511.8308669,3.036158587,0.983936577,Extremely high
3/21/2022,United Kingdom,891.4387713,5.544656531,0.994495508,Extremely high
3/22/2022,United Kingdom,958.3847616,5.98704426,0.995430233,Extremely high
3/23/2022,United Kingdom,1046.97491,6.572459375,0.996053383,Extremely high
3/24/2022,United Kingdom,1240.888133,7.853862938,0.997265064,Extremely high
3/25/2022,United Kingdom,1372.911036,8.726287291,0.997818975,Extremely high
3/26/2022,United Kingdom,1076.792987,6.76950107,0.99622648,Extremely high
3/27/2022,United Kingdom,740.9361083,4.550115542,0.992349102,Extremely high
3/28/2022,United Kingdom,1103.521859,6.9461289,0.996468817,Extremely high
3/29/2022,United Kingdom,913.4393265,5.690039034,0.994755154,Extremely high
3/30/2022,United Kingdom,914.0236922,5.693900598,0.994772464,Extremely high
3/31/2022,United Kingdom,997.4140462,6.244954802,0.995776428,Extremely high
4/1/2022,United Kingdom,451.025649,2.634349873,0.979842828,Extremely high
4/2/2022,United Kingdom,451.025649,2.634349873,0.979842828,Extremely high
4/3/2022,United Kingdom,574.7760598,3.452108532,0.986706133,Extremely high
4/4/2022,United Kingdom,390.7689868,2.236166086,0.975264406,Extremely high
4/5/2022,United Kingdom,509.1780994,3.018628758,0.98374617,Extremely high
4/6/2022,United Kingdom,421.2765928,2.437764277,0.977653148,Extremely high
4/7/2022,United Kingdom,583.4817764,3.509637029,0.987086947,Extremely high
4/8/2022,United Kingdom,526.09907,3.130444712,0.984525108,Extremely high
4/9/2022,United Kingdom,428.2736606,2.484001802,0.978241678,Extremely high
4/10/2022,United Kingdom,357.1090544,2.013736915,0.971750532,Extremely high
4/11/2022,United Kingdom,467.9718367,2.746332465,0.981132402,Extremely high
4/12/2022,United Kingdom,542.3407856,3.237772061,0.985182877,Extremely high
4/13/2022,United Kingdom,620.5436172,3.754546449,0.988904468,Extremely high
4/14/2022,United Kingdom,636.7935308,3.861927971,0.989423759,Extremely high
4/15/2022,United Kingdom,403.7504363,2.321949176,0.976190476,Extremely high
4/16/2022,United Kingdom,399.518234,2.293982238,0.975852937,Extremely high
4/17/2022,United Kingdom,362.9908897,2.052604841,0.97251216,Extremely high
4/18/2022,United Kingdom,524.0680885,3.117023725,0.984473179,Extremely high
4/19/2022,United Kingdom,511.8138114,3.036045883,0.983919267,Extremely high
4/20/2022,United Kingdom,454.5024655,2.657325125,0.980163058,Extremely high
4/21/2022,United Kingdom,307.4575396,1.685633308,0.96567482,Extremely high
4/22/2022,United Kingdom,591.5879881,3.563203921,0.987554309,Extremely high
4/23/2022,United Kingdom,322.2201489,1.783186532,0.967561579,Extremely high
4/24/2022,United Kingdom,120.9201774,0.452970384,0.905350435,Extremely high
4/25/2022,United Kingdom,591.8329677,3.564822778,0.987623548,Extremely high
4/26/2022,United Kingdom,384.8348476,2.196952529,0.974693185,Extremely high
4/27/2022,United Kingdom,447.527978,2.611236813,0.979591837,Extremely high
4/28/2022,United Kingdom,422.7847035,2.447730067,0.977757006,Extremely high
4/29/2022,United Kingdom,357.0113741,2.013091431,0.971698603,Extremely high
4/30/2022,United Kingdom,403.7504363,2.321949176,0.976190476,Extremely high
5/1/2022,United Kingdom,113.2321171,0.402166691,0.899707466,Extremely high
5/2/2022,United Kingdom,163.5697425,0.734804206,0.928978207,Extremely high
5/3/2022,United Kingdom,266.4511145,1.414657568,0.958231639,Extremely high
5/4/2022,United Kingdom,276.5620048,1.481471633,0.960204947,Extremely high
5/5/2022,United Kingdom,244.8357546,1.271820484,0.953956137,Extremely high
5/6/2022,United Kingdom,294.5297204,1.600204613,0.963389936,Extremely high
5/7/2022,United Kingdom,165.3389288,0.746495217,0.929878313,Extremely high
5/8/2022,United Kingdom,166.6348267,0.755058677,0.930362985,Extremely high
5/9/2022,United Kingdom,255.2767615,1.340816003,0.95625833,Extremely high
5/10/2022,United Kingdom,242.3779343,1.255578891,0.953384916,Extremely high
5/11/2022,United Kingdom,298.4353835,1.626013738,0.964203493,Extremely high
5/12/2022,United Kingdom,267.7836958,1.423463436,0.958491285,Extremely high
5/13/2022,United Kingdom,274.2502582,1.466195314,0.959651036,Extremely high
5/14/2022,United Kingdom,141.792903,0.590900044,0.918938568,Extremely high
5/15/2022,United Kingdom,131.7099482,0.52427058,0.912672448,Extremely high
5/16/2022,United Kingdom,285.5372163,1.540780987,0.961849371,Extremely high
5/17/2022,United Kingdom,295.4707134,1.606422816,0.963563033,Extremely high
5/18/2022,United Kingdom,280.7022521,1.508830921,0.961070433,Extremely high
5/19/2022,United Kingdom,274.7544008,1.469526753,0.959806823,Extremely high
5/20/2022,United Kingdom,238.5102067,1.230020449,0.952432882,Extremely high
5/21/2022,United Kingdom,210.1871182,1.042857831,0.945197417,Extremely high
5/22/2022,United Kingdom,127.0652537,0.49357784,0.909850963,Extremely high
5/23/2022,United Kingdom,254.3276129,1.334543907,0.955981375,Extremely high
5/24/2022,United Kingdom,376.2385811,2.140147292,0.97377577,Extremely high
5/25/2022,United Kingdom,262.4409849,1.388158114,0.95752194,Extremely high
5/26/2022,United Kingdom,227.7027044,1.158603081,0.949680636,Extremely high
5/27/2022,United Kingdom,263.1450757,1.392810837,0.957643108,Extremely high
5/28/2022,United Kingdom,200.4645844,0.978610075,0.942324003,Extremely high
5/29/2022,United Kingdom,128.685989,0.504287868,0.910941476,Extremely high
5/30/2022,United Kingdom,195.9786538,0.948966467,0.941216181,Extremely high
5/31/2022,United Kingdom,322.0101909,1.781799103,0.96750965,Extremely high
6/1/2022,United Kingdom,270.5309926,1.441617928,0.958993267,Extremely high
6/2/2022,United Kingdom,229.1509072,1.168172992,0.95002683,Extremely high
6/3/2022,United Kingdom,229.4548262,1.170181328,0.950130688,Extremely high
6/4/2022,United Kingdom,165.3214895,0.746379975,0.929861003,Extremely high
6/5/2022,United Kingdom,112.9623624,0.400384117,0.89943051,Extremely high
6/6/2022,United Kingdom,305.5345322,1.672925827,0.965363245,Extremely high
6/7/2022,United Kingdom,223.4253477,1.130337757,0.948555504,Extremely high
6/8/2022,United Kingdom,244.8560243,1.271954429,0.953990757,Extremely high
6/9/2022,United Kingdom,185.6983246,0.881032727,0.937771546,Extremely high
6/10/2022,United Kingdom,151.6144405,0.65580203,0.923525644,Extremely high
6/11/2022,United Kingdom,167.0666678,0.757912338,0.930588011,Extremely high
6/12/2022,United Kingdom,134.5791154,0.543230406,0.914576518,Extremely high
6/13/2022,United Kingdom,236.5934033,1.217353965,0.95191359,Extremely high
6/14/2022,United Kingdom,219.1431143,1.102040207,0.94751692,Extremely high
6/15/2022,United Kingdom,176.8555304,0.822598404,0.934742345,Extremely high
6/16/2022,United Kingdom,212.5797527,1.058668668,0.946010974,Extremely high
6/17/2022,United Kingdom,183.276581,0.865029533,0.937079157,Extremely high
6/18/2022,United Kingdom,157.6733274,0.695839935,0.926364439,Extremely high
6/19/2022,United Kingdom,90.73894771,0.25352893,0.877983763,Extremely high
6/20/2022,United Kingdom,185.9686168,0.882818853,0.937979263,Extremely high
6/21/2022,United Kingdom,187.6506169,0.893933726,0.938550484,Extremely high
6/22/2022,United Kingdom,194.9635232,0.942258353,0.940904606,Extremely high
6/23/2022,United Kingdom,230.7070457,1.178456155,0.950424954,Extremely high
6/24/2022,United Kingdom,240.0222948,1.240012522,0.952865625,Extremely high
6/25/2022,United Kingdom,198.0413539,0.962597055,0.941683544,Extremely high
6/26/2022,United Kingdom,121.9088172,0.459503443,0.906008205,Extremely high
6/27/2022,United Kingdom,212.1259633,1.055669969,0.945889806,Extremely high
6/28/2022,United Kingdom,322.6273886,1.785877625,0.967596199,Extremely high
6/29/2022,United Kingdom,292.2971821,1.585451712,0.962957193,Extremely high
6/30/2022,United Kingdom,278.3451917,1.493255162,0.960499212,Extremely high
7/1/2022,United Kingdom,134.8928321,0.545303487,0.914801544,Extremely high
7/2/2022,United Kingdom,68.22677855,0.104765615,0.844350972,Extremely high
7/3/2022,United Kingdom,34.21707889,-0.119974862,0.727198768,High
7/4/2022,United Kingdom,91.11965878,0.256044717,0.878520365,Extremely high
7/5/2022,United Kingdom,124.2107763,0.474715086,0.907669938,Extremely high
7/6/2022,United Kingdom,157.4464164,0.694340478,0.926225961,Extremely high
7/7/2022,United Kingdom,100.4006122,0.317374453,0.888369597,Extremely high
7/8/2022,United Kingdom,125.0824424,0.480475168,0.908483495,Extremely high
7/9/2022,United Kingdom,79.83984772,0.181506273,0.864153295,Extremely high
7/10/2022,United Kingdom,43.63340857,-0.057750542,0.77388309,High
7/11/2022,United Kingdom,127.8397656,0.498695915,0.910387565,Extremely high
7/12/2022,United Kingdom,128.7297717,0.50457719,0.910976095,Extremely high
7/13/2022,United Kingdom,207.1554446,1.022824141,0.944210763,Extremely high
7/14/2022,United Kingdom,187.31147,0.8916926,0.938394696,Extremely high
7/15/2022,United Kingdom,217.5346692,1.091411394,0.947084177,Extremely high
7/16/2022,United Kingdom,116.2270408,0.421957533,0.902113517,Extremely high
7/17/2022,United Kingdom,121.7018307,0.45813565,0.905835108,Extremely high
7/18/2022,United Kingdom,145.8016062,0.617390072,0.920808018,Extremely high
7/19/2022,United Kingdom,171.1431898,0.784850521,0.93254401,Extremely high
7/20/2022,United Kingdom,169.426048,0.773503427,0.931609285,Extremely high
7/21/2022,United Kingdom,133.1113812,0.53353143,0.913607173,Extremely high
7/22/2022,United Kingdom,142.1391314,0.593187966,0.919180904,Extremely high
7/23/2022,United Kingdom,124.5164621,0.476735097,0.907946894,Extremely high
7/24/2022,United Kingdom,101.1145361,0.322092155,0.889131225,Extremely high
7/25/2022,United Kingdom,124.109017,0.474042647,0.90754877,Extremely high
7/26/2022,United Kingdom,182.2244099,0.858076651,0.936681034,Extremely high
7/27/2022,United Kingdom,164.8714034,0.743405748,0.929601357,Extremely high
7/28/2022,United Kingdom,120.8525872,0.452523739,0.905315816,Extremely high
7/29/2022,United Kingdom,77.30927693,0.164783935,0.860120129,Extremely high
7/30/2022,United Kingdom,135.9163442,0.552066987,0.915580482,Extremely high
7/31/2022,United Kingdom,141.8085694,0.59100357,0.919007807,Extremely high
8/1/2022,United Kingdom,151.1821991,0.652945723,0.923265999,Extremely high
8/2/2022,United Kingdom,236.1055352,1.21413007,0.951740493,Extremely high
8/3/2022,United Kingdom,242.747267,1.258019489,0.953471465,Extremely high
8/4/2022,United Kingdom,244.8471428,1.271895739,0.953973447,Extremely high
8/5/2022,United Kingdom,189.2873466,0.904749447,0.939277492,Extremely high
8/6/2022,United Kingdom,159.6087445,0.70862942,0.927039518,Extremely high
8/7/2022,United Kingdom,128.2092741,0.501137674,0.910612591,Extremely high
8/8/2022,United Kingdom,172.15836,0.791558897,0.933132541,Extremely high
8/9/2022,United Kingdom,245.4487354,1.27587114,0.954077305,Extremely high
8/10/2022,United Kingdom,93.12823641,0.269317657,0.880874487,Extremely high
8/11/2022,United Kingdom,150.4177986,0.647894466,0.922971733,Extremely high
8/12/2022,United Kingdom,210.7729693,1.04672921,0.945508992,Extremely high
8/13/2022,United Kingdom,129.3447612,0.508641119,0.911201122,Extremely high
8/14/2022,United Kingdom,138.6674199,0.570246449,0.917467241,Extremely high
8/15/2022,United Kingdom,127.4969953,0.496430844,0.910110609,Extremely high
8/16/2022,United Kingdom,111.4727816,0.390540775,0.898339998,Extremely high
8/17/2022,United Kingdom,180.231335,0.844906156,0.936109813,Extremely high
8/18/2022,United Kingdom,116.3210398,0.42257869,0.902200066,Extremely high
8/19/2022,United Kingdom,135.8759973,0.551800369,0.915493933,Extremely high
8/20/2022,United Kingdom,94.1516239,0.276080334,0.881999619,Extremely high
8/21/2022,United Kingdom,141.6633165,0.59004372,0.918834709,Extremely high
8/22/2022,United Kingdom,117.4636281,0.430129061,0.902927074,Extremely high
8/23/2022,United Kingdom,167.820545,0.762894056,0.930916896,Extremely high
8/24/2022,United Kingdom,118.296177,0.435630651,0.903671392,Extremely high
8/25/2022,United Kingdom,172.1824232,0.791717909,0.93314985,Extremely high
8/26/2022,United Kingdom,124.9970508,0.479910889,0.908345017,Extremely high
8/27/2022,United Kingdom,94.44221179,0.278000576,0.882311194,Extremely high
8/28/2022,United Kingdom,119.8689593,0.4460238,0.904692666,Extremely high
8/29/2022,United Kingdom,139.0876144,0.573023149,0.917674958,Extremely high
8/30/2022,United Kingdom,133.1012596,0.533464545,0.913589863,Extremely high
8/31/2022,United Kingdom,112.8661795,0.399748528,0.899378581,Extremely high
9/1/2022,United Kingdom,254.337545,1.334609539,0.955998684,Extremely high
9/2/2022,United Kingdom,113.9888243,0.40716711,0.900451784,Extremely high
9/3/2022,United Kingdom,159.5843486,0.708468209,0.927004899,Extremely high
9/4/2022,United Kingdom,89.31959386,0.244149657,0.876443198,Extremely high
9/5/2022,United Kingdom,113.7589869,0.405648315,0.900261377,Extremely high
9/6/2022,United Kingdom,161.4499839,0.720796568,0.92787904,Extremely high
9/7/2022,United Kingdom,168.4031243,0.766743815,0.931141922,Extremely high
9/8/2022,United Kingdom,134.7202042,0.544162739,0.914645757,Extremely high
9/9/2022,United Kingdom,127.8078067,0.498484726,0.910352945,Extremely high
9/10/2022,United Kingdom,110.9937434,0.387375229,0.897838016,Extremely high
9/11/2022,United Kingdom,90.44452079,0.251583319,0.877706808,Extremely high
9/12/2022,United Kingdom,151.6923747,0.656317029,0.923560264,Extremely high
9/13/2022,United Kingdom,179.2065391,0.838134172,0.935798238,Extremely high
9/14/2022,United Kingdom,274.959514,1.470882168,0.959824133,Extremely high
9/15/2022,United Kingdom,129.5437342,0.509955959,0.911270361,Extremely high
9/16/2022,United Kingdom,172.6273008,0.794657718,0.933357567,Extremely high
9/17/2022,United Kingdom,161.4499839,0.720796568,0.92787904,Extremely high
9/18/2022,United Kingdom,96.52278589,0.291749278,0.884994201,Extremely high
9/19/2022,United Kingdom,165.5524048,0.747905893,0.929964861,Extremely high
9/20/2022,United Kingdom,148.735408,0.636777012,0.922313964,Extremely high
9/21/2022,United Kingdom,257.1044822,1.352893817,0.956466047,Extremely high
9/22/2022,United Kingdom,306.0211116,1.676141207,0.965415174,Extremely high
9/23/2022,United Kingdom,254.4553565,1.335388053,0.956067923,Extremely high
9/24/2022,United Kingdom,146.3579194,0.621066261,0.921102283,Extremely high
9/25/2022,United Kingdom,96.26401523,0.290039288,0.884630697,Extremely high
9/26/2022,United Kingdom,220.8813866,1.113526934,0.947915044,Extremely high
9/27/2022,United Kingdom,211.2145715,1.049647374,0.94568209,Extremely high
9/28/2022,United Kingdom,274.4916689,1.467790587,0.959754894,Extremely high
9/29/2022,United Kingdom,212.6441078,1.059093934,0.946045594,Extremely high
9/30/2022,United Kingdom,220.5033195,1.111028618,0.947845805,Extremely high
10/1/2022,United Kingdom,195.4118538,0.94522098,0.941025774,Extremely high
10/2/2022,United Kingdom,152.072645,0.658829904,0.923698742,Extremely high
10/3/2022,United Kingdom,156.2237084,0.686260666,0.92567205,Extremely high
10/4/2022,United Kingdom,207.0614069,1.022202728,0.944158834,Extremely high
10/5/2022,United Kingdom,215.8079624,1.080001093,0.946668744,Extremely high
10/6/2022,United Kingdom,255.5930466,1.342906056,0.956310259,Extremely high
10/7/2022,United Kingdom,181.8782766,0.855789358,0.936577175,Extremely high
10/8/2022,United Kingdom,167.3161556,0.759560986,0.93069187,Extremely high
10/9/2022,United Kingdom,123.511328,0.470093041,0.907046788,Extremely high
10/10/2022,United Kingdom,243.7896092,1.264907421,0.953644562,Extremely high
10/11/2022,United Kingdom,287.8095647,1.555796958,0.962195565,Extremely high
10/12/2022,United Kingdom,229.4274219,1.170000236,0.950113379,Extremely high
10/13/2022,United Kingdom,168.7648046,0.769133845,0.9312804,Extremely high
10/14/2022,United Kingdom,185.6412687,0.880655694,0.937702307,Extremely high
10/15/2022,United Kingdom,116.536914,0.424005215,0.902355853,Extremely high
10/16/2022,United Kingdom,80.99306901,0.189126907,0.865641931,Extremely high
10/17/2022,United Kingdom,216.4626897,1.084327616,0.946824531,Extremely high
10/18/2022,United Kingdom,162.6414705,0.728670065,0.928372367,Extremely high
10/19/2022,United Kingdom,201.9931087,0.98871076,0.942791366,Extremely high
10/20/2022,United Kingdom,201.6448135,0.986409181,0.942670198,Extremely high
10/21/2022,United Kingdom,219.8383482,1.106634402,0.947655398,Extremely high
10/22/2022,United Kingdom,136.6562603,0.556956447,0.916065154,Extremely high
10/23/2022,United Kingdom,65.9515032,0.089730303,0.839660037,Extremely high
10/24/2022,United Kingdom,117.9923292,0.433622786,0.903394437,Extremely high
10/25/2022,United Kingdom,176.1797511,0.818132767,0.934500009,Extremely high
10/26/2022,United Kingdom,168.1984562,0.765391342,0.931055374,Extremely high
10/27/2022,United Kingdom,227.5890687,1.157852162,0.949646016,Extremely high
10/28/2022,United Kingdom,256.8338054,1.35110515,0.956414118,Extremely high
10/29/2022,United Kingdom,102.464338,0.331011819,0.890637171,Extremely high
10/30/2022,United Kingdom,65.26450863,0.085190554,0.838309879,Extremely high
10/31/2022,United Kingdom,143.482275,0.602063632,0.919717505,Extremely high
11/1/2022,United Kingdom,149.8462253,0.644117436,0.922729397,Extremely high
11/2/2022,United Kingdom,165.0988673,0.744908859,0.929705215,Extremely high
11/3/2022,United Kingdom,204.2196406,1.00342397,0.943449135,Extremely high
11/4/2022,United Kingdom,126.8668835,0.492266984,0.909729795,Extremely high
11/5/2022,United Kingdom,104.8923588,0.347056494,0.892766267,Extremely high
11/6/2022,United Kingdom,110.726054,0.385606303,0.897699538,Extremely high
11/7/2022,United Kingdom,152.9537374,0.664652276,0.924252653,Extremely high
11/8/2022,United Kingdom,247.1156293,1.28688619,0.954596597,Extremely high
11/9/2022,United Kingdom,150.4234075,0.64793153,0.922989043,Extremely high
11/10/2022,United Kingdom,107.4452877,0.363926577,0.895033841,Extremely high
11/11/2022,United Kingdom,121.6130087,0.457548703,0.905800488,Extremely high
11/12/2022,United Kingdom,52.17667004,-0.00129557,0.804123176,Extremely high
11/13/2022,United Kingdom,50.36497893,-0.013267458,0.79827249,High
11/14/2022,United Kingdom,206.8219691,1.020620492,0.944054976,Extremely high
11/15/2022,United Kingdom,215.118221,1.075443193,0.946530266,Extremely high
11/16/2022,United Kingdom,186.73526,0.88788493,0.938256219,Extremely high
11/17/2022,United Kingdom,167.7226081,0.762246877,0.930847657,Extremely high
11/18/2022,United Kingdom,85.07397795,0.21609408,0.871042565,Extremely high
11/19/2022,United Kingdom,89.73323182,0.246883029,0.876893251,Extremely high
11/20/2022,United Kingdom,66.1040304,0.090738222,0.839988922,Extremely high
11/21/2022,United Kingdom,117.8213236,0.432492759,0.90318672,Extremely high
11/22/2022,United Kingdom,115.2162091,0.415277827,0.901421128,Extremely high
11/23/2022,United Kingdom,115.6028364,0.41783271,0.901663464,Extremely high
11/24/2022,United Kingdom,50.8696393,-0.009932597,0.799968842,High
11/25/2022,United Kingdom,88.1387145,0.236346254,0.874868013,Extremely high
11/26/2022,United Kingdom,103.2608569,0.336275319,0.891433418,Extremely high
11/27/2022,United Kingdom,93.51434762,0.27186913,0.881255301,Extremely high
11/28/2022,United Kingdom,96.33377213,0.29050025,0.884769175,Extremely high
11/29/2022,United Kingdom,110.0725381,0.381287786,0.897180246,Extremely high
11/30/2022,United Kingdom,89.31719534,0.244133807,0.876425888,Extremely high
12/1/2022,United Kingdom,68.27317399,0.105072202,0.844402901,Extremely high
12/2/2022,United Kingdom,112.9447786,0.400267921,0.8994132,Extremely high
12/3/2022,United Kingdom,110.1627497,0.381883916,0.897249485,Extremely high
12/4/2022,United Kingdom,53.44541466,0.007088458,0.807983244,Extremely high
12/5/2022,United Kingdom,102.4605308,0.330986661,0.890619861,Extremely high
12/6/2022,United Kingdom,144.003383,0.605507181,0.920115629,Extremely high
12/7/2022,United Kingdom,131.9005531,0.525530122,0.912810926,Extremely high
12/8/2022,United Kingdom,145.9325224,0.618255183,0.920911876,Extremely high
12/9/2022,United Kingdom,121.4463738,0.456447558,0.90571394,Extremely high
12/10/2022,United Kingdom,48.37731508,-0.026402197,0.791971751,High
12/11/2022,United Kingdom,19.10537153,-0.219834971,0.597410465,Moderate
12/12/2022,United Kingdom,163.9560681,0.737357095,0.929133995,Extremely high
12/13/2022,United Kingdom,158.0105637,0.698068436,0.926468297,Extremely high
12/14/2022,United Kingdom,138.0972087,0.56647842,0.917103737,Extremely high
12/15/2022,United Kingdom,76.20920947,0.157514547,0.858562254,Extremely high
12/16/2022,United Kingdom,102.2807721,0.329798792,0.890481383,Extremely high
12/17/2022,United Kingdom,77.35520984,0.165087465,0.860172059,Extremely high
12/18/2022,United Kingdom,51.49270729,-0.005815284,0.802080629,Extremely high
12/19/2022,United Kingdom,177.5059166,0.82689624,0.93505392,Extremely high
12/20/2022,United Kingdom,137.4264238,0.562045787,0.916601755,Extremely high
12/21/2022,United Kingdom,175.5212141,0.81378107,0.934344221,Extremely high
12/22/2022,United Kingdom,164.6118829,0.741690804,0.929462879,Extremely high
12/23/2022,United Kingdom,118.9796789,0.44014732,0.904069516,Extremely high
12/24/2022,United Kingdom,83.6442491,0.206646247,0.86948469,Extremely high
12/25/2022,United Kingdom,76.77793087,0.161272732,0.859306573,Extremely high
12/26/2022,United Kingdom,66.98074451,0.096531662,0.841789133,Extremely high
